edge,image,label,ndsm,ndvi
dataset/train/edges/03293.png,dataset/train/images/03293.png,dataset/train/labels/03293.png,dataset/train/ndsms/03293.tif,dataset/train/ndvis/03293.tif
dataset/train/edges/03294.png,dataset/train/images/03294.png,dataset/train/labels/03294.png,dataset/train/ndsms/03294.tif,dataset/train/ndvis/03294.tif
dataset/train/edges/03295.png,dataset/train/images/03295.png,dataset/train/labels/03295.png,dataset/train/ndsms/03295.tif,dataset/train/ndvis/03295.tif
dataset/train/edges/03296.png,dataset/train/images/03296.png,dataset/train/labels/03296.png,dataset/train/ndsms/03296.tif,dataset/train/ndvis/03296.tif
dataset/train/edges/03297.png,dataset/train/images/03297.png,dataset/train/labels/03297.png,dataset/train/ndsms/03297.tif,dataset/train/ndvis/03297.tif
dataset/train/edges/03298.png,dataset/train/images/03298.png,dataset/train/labels/03298.png,dataset/train/ndsms/03298.tif,dataset/train/ndvis/03298.tif
dataset/train/edges/03299.png,dataset/train/images/03299.png,dataset/train/labels/03299.png,dataset/train/ndsms/03299.tif,dataset/train/ndvis/03299.tif
dataset/train/edges/03300.png,dataset/train/images/03300.png,dataset/train/labels/03300.png,dataset/train/ndsms/03300.tif,dataset/train/ndvis/03300.tif
dataset/train/edges/03301.png,dataset/train/images/03301.png,dataset/train/labels/03301.png,dataset/train/ndsms/03301.tif,dataset/train/ndvis/03301.tif
dataset/train/edges/03302.png,dataset/train/images/03302.png,dataset/train/labels/03302.png,dataset/train/ndsms/03302.tif,dataset/train/ndvis/03302.tif
dataset/train/edges/03303.png,dataset/train/images/03303.png,dataset/train/labels/03303.png,dataset/train/ndsms/03303.tif,dataset/train/ndvis/03303.tif
dataset/train/edges/03304.png,dataset/train/images/03304.png,dataset/train/labels/03304.png,dataset/train/ndsms/03304.tif,dataset/train/ndvis/03304.tif
dataset/train/edges/03305.png,dataset/train/images/03305.png,dataset/train/labels/03305.png,dataset/train/ndsms/03305.tif,dataset/train/ndvis/03305.tif
dataset/train/edges/03306.png,dataset/train/images/03306.png,dataset/train/labels/03306.png,dataset/train/ndsms/03306.tif,dataset/train/ndvis/03306.tif
dataset/train/edges/03307.png,dataset/train/images/03307.png,dataset/train/labels/03307.png,dataset/train/ndsms/03307.tif,dataset/train/ndvis/03307.tif
dataset/train/edges/03308.png,dataset/train/images/03308.png,dataset/train/labels/03308.png,dataset/train/ndsms/03308.tif,dataset/train/ndvis/03308.tif
dataset/train/edges/03309.png,dataset/train/images/03309.png,dataset/train/labels/03309.png,dataset/train/ndsms/03309.tif,dataset/train/ndvis/03309.tif
dataset/train/edges/03310.png,dataset/train/images/03310.png,dataset/train/labels/03310.png,dataset/train/ndsms/03310.tif,dataset/train/ndvis/03310.tif
dataset/train/edges/03311.png,dataset/train/images/03311.png,dataset/train/labels/03311.png,dataset/train/ndsms/03311.tif,dataset/train/ndvis/03311.tif
dataset/train/edges/03312.png,dataset/train/images/03312.png,dataset/train/labels/03312.png,dataset/train/ndsms/03312.tif,dataset/train/ndvis/03312.tif
dataset/train/edges/03313.png,dataset/train/images/03313.png,dataset/train/labels/03313.png,dataset/train/ndsms/03313.tif,dataset/train/ndvis/03313.tif
dataset/train/edges/03314.png,dataset/train/images/03314.png,dataset/train/labels/03314.png,dataset/train/ndsms/03314.tif,dataset/train/ndvis/03314.tif
dataset/train/edges/03315.png,dataset/train/images/03315.png,dataset/train/labels/03315.png,dataset/train/ndsms/03315.tif,dataset/train/ndvis/03315.tif
dataset/train/edges/03316.png,dataset/train/images/03316.png,dataset/train/labels/03316.png,dataset/train/ndsms/03316.tif,dataset/train/ndvis/03316.tif
dataset/train/edges/03317.png,dataset/train/images/03317.png,dataset/train/labels/03317.png,dataset/train/ndsms/03317.tif,dataset/train/ndvis/03317.tif
dataset/train/edges/03318.png,dataset/train/images/03318.png,dataset/train/labels/03318.png,dataset/train/ndsms/03318.tif,dataset/train/ndvis/03318.tif
dataset/train/edges/03319.png,dataset/train/images/03319.png,dataset/train/labels/03319.png,dataset/train/ndsms/03319.tif,dataset/train/ndvis/03319.tif
dataset/train/edges/03320.png,dataset/train/images/03320.png,dataset/train/labels/03320.png,dataset/train/ndsms/03320.tif,dataset/train/ndvis/03320.tif
dataset/train/edges/03321.png,dataset/train/images/03321.png,dataset/train/labels/03321.png,dataset/train/ndsms/03321.tif,dataset/train/ndvis/03321.tif
dataset/train/edges/03322.png,dataset/train/images/03322.png,dataset/train/labels/03322.png,dataset/train/ndsms/03322.tif,dataset/train/ndvis/03322.tif
dataset/train/edges/03323.png,dataset/train/images/03323.png,dataset/train/labels/03323.png,dataset/train/ndsms/03323.tif,dataset/train/ndvis/03323.tif
dataset/train/edges/03324.png,dataset/train/images/03324.png,dataset/train/labels/03324.png,dataset/train/ndsms/03324.tif,dataset/train/ndvis/03324.tif
dataset/train/edges/03325.png,dataset/train/images/03325.png,dataset/train/labels/03325.png,dataset/train/ndsms/03325.tif,dataset/train/ndvis/03325.tif
dataset/train/edges/03326.png,dataset/train/images/03326.png,dataset/train/labels/03326.png,dataset/train/ndsms/03326.tif,dataset/train/ndvis/03326.tif
dataset/train/edges/03327.png,dataset/train/images/03327.png,dataset/train/labels/03327.png,dataset/train/ndsms/03327.tif,dataset/train/ndvis/03327.tif
dataset/train/edges/03328.png,dataset/train/images/03328.png,dataset/train/labels/03328.png,dataset/train/ndsms/03328.tif,dataset/train/ndvis/03328.tif
dataset/train/edges/03329.png,dataset/train/images/03329.png,dataset/train/labels/03329.png,dataset/train/ndsms/03329.tif,dataset/train/ndvis/03329.tif
dataset/train/edges/03330.png,dataset/train/images/03330.png,dataset/train/labels/03330.png,dataset/train/ndsms/03330.tif,dataset/train/ndvis/03330.tif
dataset/train/edges/03331.png,dataset/train/images/03331.png,dataset/train/labels/03331.png,dataset/train/ndsms/03331.tif,dataset/train/ndvis/03331.tif
dataset/train/edges/03332.png,dataset/train/images/03332.png,dataset/train/labels/03332.png,dataset/train/ndsms/03332.tif,dataset/train/ndvis/03332.tif
dataset/train/edges/03333.png,dataset/train/images/03333.png,dataset/train/labels/03333.png,dataset/train/ndsms/03333.tif,dataset/train/ndvis/03333.tif
dataset/train/edges/03334.png,dataset/train/images/03334.png,dataset/train/labels/03334.png,dataset/train/ndsms/03334.tif,dataset/train/ndvis/03334.tif
dataset/train/edges/03335.png,dataset/train/images/03335.png,dataset/train/labels/03335.png,dataset/train/ndsms/03335.tif,dataset/train/ndvis/03335.tif
dataset/train/edges/03336.png,dataset/train/images/03336.png,dataset/train/labels/03336.png,dataset/train/ndsms/03336.tif,dataset/train/ndvis/03336.tif
dataset/train/edges/03337.png,dataset/train/images/03337.png,dataset/train/labels/03337.png,dataset/train/ndsms/03337.tif,dataset/train/ndvis/03337.tif
dataset/train/edges/03338.png,dataset/train/images/03338.png,dataset/train/labels/03338.png,dataset/train/ndsms/03338.tif,dataset/train/ndvis/03338.tif
dataset/train/edges/03339.png,dataset/train/images/03339.png,dataset/train/labels/03339.png,dataset/train/ndsms/03339.tif,dataset/train/ndvis/03339.tif
dataset/train/edges/03340.png,dataset/train/images/03340.png,dataset/train/labels/03340.png,dataset/train/ndsms/03340.tif,dataset/train/ndvis/03340.tif
dataset/train/edges/03341.png,dataset/train/images/03341.png,dataset/train/labels/03341.png,dataset/train/ndsms/03341.tif,dataset/train/ndvis/03341.tif
dataset/train/edges/03342.png,dataset/train/images/03342.png,dataset/train/labels/03342.png,dataset/train/ndsms/03342.tif,dataset/train/ndvis/03342.tif
dataset/train/edges/03343.png,dataset/train/images/03343.png,dataset/train/labels/03343.png,dataset/train/ndsms/03343.tif,dataset/train/ndvis/03343.tif
dataset/train/edges/03344.png,dataset/train/images/03344.png,dataset/train/labels/03344.png,dataset/train/ndsms/03344.tif,dataset/train/ndvis/03344.tif
dataset/train/edges/03345.png,dataset/train/images/03345.png,dataset/train/labels/03345.png,dataset/train/ndsms/03345.tif,dataset/train/ndvis/03345.tif
dataset/train/edges/03346.png,dataset/train/images/03346.png,dataset/train/labels/03346.png,dataset/train/ndsms/03346.tif,dataset/train/ndvis/03346.tif
dataset/train/edges/03347.png,dataset/train/images/03347.png,dataset/train/labels/03347.png,dataset/train/ndsms/03347.tif,dataset/train/ndvis/03347.tif
dataset/train/edges/03348.png,dataset/train/images/03348.png,dataset/train/labels/03348.png,dataset/train/ndsms/03348.tif,dataset/train/ndvis/03348.tif
dataset/train/edges/03349.png,dataset/train/images/03349.png,dataset/train/labels/03349.png,dataset/train/ndsms/03349.tif,dataset/train/ndvis/03349.tif
dataset/train/edges/03350.png,dataset/train/images/03350.png,dataset/train/labels/03350.png,dataset/train/ndsms/03350.tif,dataset/train/ndvis/03350.tif
dataset/train/edges/03351.png,dataset/train/images/03351.png,dataset/train/labels/03351.png,dataset/train/ndsms/03351.tif,dataset/train/ndvis/03351.tif
dataset/train/edges/03352.png,dataset/train/images/03352.png,dataset/train/labels/03352.png,dataset/train/ndsms/03352.tif,dataset/train/ndvis/03352.tif
dataset/train/edges/03353.png,dataset/train/images/03353.png,dataset/train/labels/03353.png,dataset/train/ndsms/03353.tif,dataset/train/ndvis/03353.tif
dataset/train/edges/03354.png,dataset/train/images/03354.png,dataset/train/labels/03354.png,dataset/train/ndsms/03354.tif,dataset/train/ndvis/03354.tif
dataset/train/edges/03355.png,dataset/train/images/03355.png,dataset/train/labels/03355.png,dataset/train/ndsms/03355.tif,dataset/train/ndvis/03355.tif
dataset/train/edges/03356.png,dataset/train/images/03356.png,dataset/train/labels/03356.png,dataset/train/ndsms/03356.tif,dataset/train/ndvis/03356.tif
dataset/train/edges/03357.png,dataset/train/images/03357.png,dataset/train/labels/03357.png,dataset/train/ndsms/03357.tif,dataset/train/ndvis/03357.tif
dataset/train/edges/03358.png,dataset/train/images/03358.png,dataset/train/labels/03358.png,dataset/train/ndsms/03358.tif,dataset/train/ndvis/03358.tif
dataset/train/edges/03359.png,dataset/train/images/03359.png,dataset/train/labels/03359.png,dataset/train/ndsms/03359.tif,dataset/train/ndvis/03359.tif
dataset/train/edges/03360.png,dataset/train/images/03360.png,dataset/train/labels/03360.png,dataset/train/ndsms/03360.tif,dataset/train/ndvis/03360.tif
dataset/train/edges/03361.png,dataset/train/images/03361.png,dataset/train/labels/03361.png,dataset/train/ndsms/03361.tif,dataset/train/ndvis/03361.tif
dataset/train/edges/03362.png,dataset/train/images/03362.png,dataset/train/labels/03362.png,dataset/train/ndsms/03362.tif,dataset/train/ndvis/03362.tif
dataset/train/edges/03363.png,dataset/train/images/03363.png,dataset/train/labels/03363.png,dataset/train/ndsms/03363.tif,dataset/train/ndvis/03363.tif
dataset/train/edges/03364.png,dataset/train/images/03364.png,dataset/train/labels/03364.png,dataset/train/ndsms/03364.tif,dataset/train/ndvis/03364.tif
dataset/train/edges/03365.png,dataset/train/images/03365.png,dataset/train/labels/03365.png,dataset/train/ndsms/03365.tif,dataset/train/ndvis/03365.tif
dataset/train/edges/03366.png,dataset/train/images/03366.png,dataset/train/labels/03366.png,dataset/train/ndsms/03366.tif,dataset/train/ndvis/03366.tif
dataset/train/edges/03367.png,dataset/train/images/03367.png,dataset/train/labels/03367.png,dataset/train/ndsms/03367.tif,dataset/train/ndvis/03367.tif
dataset/train/edges/03368.png,dataset/train/images/03368.png,dataset/train/labels/03368.png,dataset/train/ndsms/03368.tif,dataset/train/ndvis/03368.tif
dataset/train/edges/03369.png,dataset/train/images/03369.png,dataset/train/labels/03369.png,dataset/train/ndsms/03369.tif,dataset/train/ndvis/03369.tif
dataset/train/edges/03370.png,dataset/train/images/03370.png,dataset/train/labels/03370.png,dataset/train/ndsms/03370.tif,dataset/train/ndvis/03370.tif
dataset/train/edges/03371.png,dataset/train/images/03371.png,dataset/train/labels/03371.png,dataset/train/ndsms/03371.tif,dataset/train/ndvis/03371.tif
dataset/train/edges/03372.png,dataset/train/images/03372.png,dataset/train/labels/03372.png,dataset/train/ndsms/03372.tif,dataset/train/ndvis/03372.tif
dataset/train/edges/03373.png,dataset/train/images/03373.png,dataset/train/labels/03373.png,dataset/train/ndsms/03373.tif,dataset/train/ndvis/03373.tif
dataset/train/edges/03374.png,dataset/train/images/03374.png,dataset/train/labels/03374.png,dataset/train/ndsms/03374.tif,dataset/train/ndvis/03374.tif
dataset/train/edges/03375.png,dataset/train/images/03375.png,dataset/train/labels/03375.png,dataset/train/ndsms/03375.tif,dataset/train/ndvis/03375.tif
dataset/train/edges/03376.png,dataset/train/images/03376.png,dataset/train/labels/03376.png,dataset/train/ndsms/03376.tif,dataset/train/ndvis/03376.tif
dataset/train/edges/03377.png,dataset/train/images/03377.png,dataset/train/labels/03377.png,dataset/train/ndsms/03377.tif,dataset/train/ndvis/03377.tif
dataset/train/edges/03378.png,dataset/train/images/03378.png,dataset/train/labels/03378.png,dataset/train/ndsms/03378.tif,dataset/train/ndvis/03378.tif
dataset/train/edges/03379.png,dataset/train/images/03379.png,dataset/train/labels/03379.png,dataset/train/ndsms/03379.tif,dataset/train/ndvis/03379.tif
dataset/train/edges/03380.png,dataset/train/images/03380.png,dataset/train/labels/03380.png,dataset/train/ndsms/03380.tif,dataset/train/ndvis/03380.tif
dataset/train/edges/03381.png,dataset/train/images/03381.png,dataset/train/labels/03381.png,dataset/train/ndsms/03381.tif,dataset/train/ndvis/03381.tif
dataset/train/edges/03382.png,dataset/train/images/03382.png,dataset/train/labels/03382.png,dataset/train/ndsms/03382.tif,dataset/train/ndvis/03382.tif
dataset/train/edges/03383.png,dataset/train/images/03383.png,dataset/train/labels/03383.png,dataset/train/ndsms/03383.tif,dataset/train/ndvis/03383.tif
dataset/train/edges/03384.png,dataset/train/images/03384.png,dataset/train/labels/03384.png,dataset/train/ndsms/03384.tif,dataset/train/ndvis/03384.tif
dataset/train/edges/03385.png,dataset/train/images/03385.png,dataset/train/labels/03385.png,dataset/train/ndsms/03385.tif,dataset/train/ndvis/03385.tif
dataset/train/edges/03386.png,dataset/train/images/03386.png,dataset/train/labels/03386.png,dataset/train/ndsms/03386.tif,dataset/train/ndvis/03386.tif
dataset/train/edges/03387.png,dataset/train/images/03387.png,dataset/train/labels/03387.png,dataset/train/ndsms/03387.tif,dataset/train/ndvis/03387.tif
dataset/train/edges/03388.png,dataset/train/images/03388.png,dataset/train/labels/03388.png,dataset/train/ndsms/03388.tif,dataset/train/ndvis/03388.tif
dataset/train/edges/03389.png,dataset/train/images/03389.png,dataset/train/labels/03389.png,dataset/train/ndsms/03389.tif,dataset/train/ndvis/03389.tif
dataset/train/edges/03390.png,dataset/train/images/03390.png,dataset/train/labels/03390.png,dataset/train/ndsms/03390.tif,dataset/train/ndvis/03390.tif
dataset/train/edges/03391.png,dataset/train/images/03391.png,dataset/train/labels/03391.png,dataset/train/ndsms/03391.tif,dataset/train/ndvis/03391.tif
dataset/train/edges/03392.png,dataset/train/images/03392.png,dataset/train/labels/03392.png,dataset/train/ndsms/03392.tif,dataset/train/ndvis/03392.tif
dataset/train/edges/03393.png,dataset/train/images/03393.png,dataset/train/labels/03393.png,dataset/train/ndsms/03393.tif,dataset/train/ndvis/03393.tif
dataset/train/edges/03394.png,dataset/train/images/03394.png,dataset/train/labels/03394.png,dataset/train/ndsms/03394.tif,dataset/train/ndvis/03394.tif
dataset/train/edges/03395.png,dataset/train/images/03395.png,dataset/train/labels/03395.png,dataset/train/ndsms/03395.tif,dataset/train/ndvis/03395.tif
dataset/train/edges/03396.png,dataset/train/images/03396.png,dataset/train/labels/03396.png,dataset/train/ndsms/03396.tif,dataset/train/ndvis/03396.tif
dataset/train/edges/03397.png,dataset/train/images/03397.png,dataset/train/labels/03397.png,dataset/train/ndsms/03397.tif,dataset/train/ndvis/03397.tif
dataset/train/edges/03398.png,dataset/train/images/03398.png,dataset/train/labels/03398.png,dataset/train/ndsms/03398.tif,dataset/train/ndvis/03398.tif
dataset/train/edges/03399.png,dataset/train/images/03399.png,dataset/train/labels/03399.png,dataset/train/ndsms/03399.tif,dataset/train/ndvis/03399.tif
dataset/train/edges/03400.png,dataset/train/images/03400.png,dataset/train/labels/03400.png,dataset/train/ndsms/03400.tif,dataset/train/ndvis/03400.tif
dataset/train/edges/03401.png,dataset/train/images/03401.png,dataset/train/labels/03401.png,dataset/train/ndsms/03401.tif,dataset/train/ndvis/03401.tif
dataset/train/edges/03402.png,dataset/train/images/03402.png,dataset/train/labels/03402.png,dataset/train/ndsms/03402.tif,dataset/train/ndvis/03402.tif
dataset/train/edges/03403.png,dataset/train/images/03403.png,dataset/train/labels/03403.png,dataset/train/ndsms/03403.tif,dataset/train/ndvis/03403.tif
dataset/train/edges/03404.png,dataset/train/images/03404.png,dataset/train/labels/03404.png,dataset/train/ndsms/03404.tif,dataset/train/ndvis/03404.tif
dataset/train/edges/03405.png,dataset/train/images/03405.png,dataset/train/labels/03405.png,dataset/train/ndsms/03405.tif,dataset/train/ndvis/03405.tif
dataset/train/edges/03406.png,dataset/train/images/03406.png,dataset/train/labels/03406.png,dataset/train/ndsms/03406.tif,dataset/train/ndvis/03406.tif
dataset/train/edges/03407.png,dataset/train/images/03407.png,dataset/train/labels/03407.png,dataset/train/ndsms/03407.tif,dataset/train/ndvis/03407.tif
dataset/train/edges/03408.png,dataset/train/images/03408.png,dataset/train/labels/03408.png,dataset/train/ndsms/03408.tif,dataset/train/ndvis/03408.tif
dataset/train/edges/03409.png,dataset/train/images/03409.png,dataset/train/labels/03409.png,dataset/train/ndsms/03409.tif,dataset/train/ndvis/03409.tif
dataset/train/edges/03410.png,dataset/train/images/03410.png,dataset/train/labels/03410.png,dataset/train/ndsms/03410.tif,dataset/train/ndvis/03410.tif
dataset/train/edges/03411.png,dataset/train/images/03411.png,dataset/train/labels/03411.png,dataset/train/ndsms/03411.tif,dataset/train/ndvis/03411.tif
dataset/train/edges/03412.png,dataset/train/images/03412.png,dataset/train/labels/03412.png,dataset/train/ndsms/03412.tif,dataset/train/ndvis/03412.tif
dataset/train/edges/03413.png,dataset/train/images/03413.png,dataset/train/labels/03413.png,dataset/train/ndsms/03413.tif,dataset/train/ndvis/03413.tif
dataset/train/edges/03414.png,dataset/train/images/03414.png,dataset/train/labels/03414.png,dataset/train/ndsms/03414.tif,dataset/train/ndvis/03414.tif
dataset/train/edges/03415.png,dataset/train/images/03415.png,dataset/train/labels/03415.png,dataset/train/ndsms/03415.tif,dataset/train/ndvis/03415.tif
dataset/train/edges/03416.png,dataset/train/images/03416.png,dataset/train/labels/03416.png,dataset/train/ndsms/03416.tif,dataset/train/ndvis/03416.tif
dataset/train/edges/03417.png,dataset/train/images/03417.png,dataset/train/labels/03417.png,dataset/train/ndsms/03417.tif,dataset/train/ndvis/03417.tif
dataset/train/edges/03418.png,dataset/train/images/03418.png,dataset/train/labels/03418.png,dataset/train/ndsms/03418.tif,dataset/train/ndvis/03418.tif
dataset/train/edges/03419.png,dataset/train/images/03419.png,dataset/train/labels/03419.png,dataset/train/ndsms/03419.tif,dataset/train/ndvis/03419.tif
dataset/train/edges/03420.png,dataset/train/images/03420.png,dataset/train/labels/03420.png,dataset/train/ndsms/03420.tif,dataset/train/ndvis/03420.tif
dataset/train/edges/03421.png,dataset/train/images/03421.png,dataset/train/labels/03421.png,dataset/train/ndsms/03421.tif,dataset/train/ndvis/03421.tif
dataset/train/edges/03422.png,dataset/train/images/03422.png,dataset/train/labels/03422.png,dataset/train/ndsms/03422.tif,dataset/train/ndvis/03422.tif
dataset/train/edges/03423.png,dataset/train/images/03423.png,dataset/train/labels/03423.png,dataset/train/ndsms/03423.tif,dataset/train/ndvis/03423.tif
dataset/train/edges/03424.png,dataset/train/images/03424.png,dataset/train/labels/03424.png,dataset/train/ndsms/03424.tif,dataset/train/ndvis/03424.tif
dataset/train/edges/03425.png,dataset/train/images/03425.png,dataset/train/labels/03425.png,dataset/train/ndsms/03425.tif,dataset/train/ndvis/03425.tif
dataset/train/edges/03426.png,dataset/train/images/03426.png,dataset/train/labels/03426.png,dataset/train/ndsms/03426.tif,dataset/train/ndvis/03426.tif
dataset/train/edges/03427.png,dataset/train/images/03427.png,dataset/train/labels/03427.png,dataset/train/ndsms/03427.tif,dataset/train/ndvis/03427.tif
dataset/train/edges/03428.png,dataset/train/images/03428.png,dataset/train/labels/03428.png,dataset/train/ndsms/03428.tif,dataset/train/ndvis/03428.tif
dataset/train/edges/03429.png,dataset/train/images/03429.png,dataset/train/labels/03429.png,dataset/train/ndsms/03429.tif,dataset/train/ndvis/03429.tif
dataset/train/edges/03430.png,dataset/train/images/03430.png,dataset/train/labels/03430.png,dataset/train/ndsms/03430.tif,dataset/train/ndvis/03430.tif
dataset/train/edges/03431.png,dataset/train/images/03431.png,dataset/train/labels/03431.png,dataset/train/ndsms/03431.tif,dataset/train/ndvis/03431.tif
dataset/train/edges/03432.png,dataset/train/images/03432.png,dataset/train/labels/03432.png,dataset/train/ndsms/03432.tif,dataset/train/ndvis/03432.tif
dataset/train/edges/03433.png,dataset/train/images/03433.png,dataset/train/labels/03433.png,dataset/train/ndsms/03433.tif,dataset/train/ndvis/03433.tif
dataset/train/edges/03434.png,dataset/train/images/03434.png,dataset/train/labels/03434.png,dataset/train/ndsms/03434.tif,dataset/train/ndvis/03434.tif
dataset/train/edges/03435.png,dataset/train/images/03435.png,dataset/train/labels/03435.png,dataset/train/ndsms/03435.tif,dataset/train/ndvis/03435.tif
dataset/train/edges/03436.png,dataset/train/images/03436.png,dataset/train/labels/03436.png,dataset/train/ndsms/03436.tif,dataset/train/ndvis/03436.tif
dataset/train/edges/03437.png,dataset/train/images/03437.png,dataset/train/labels/03437.png,dataset/train/ndsms/03437.tif,dataset/train/ndvis/03437.tif
dataset/train/edges/03438.png,dataset/train/images/03438.png,dataset/train/labels/03438.png,dataset/train/ndsms/03438.tif,dataset/train/ndvis/03438.tif
dataset/train/edges/03439.png,dataset/train/images/03439.png,dataset/train/labels/03439.png,dataset/train/ndsms/03439.tif,dataset/train/ndvis/03439.tif
dataset/train/edges/03440.png,dataset/train/images/03440.png,dataset/train/labels/03440.png,dataset/train/ndsms/03440.tif,dataset/train/ndvis/03440.tif
dataset/train/edges/03441.png,dataset/train/images/03441.png,dataset/train/labels/03441.png,dataset/train/ndsms/03441.tif,dataset/train/ndvis/03441.tif
dataset/train/edges/03442.png,dataset/train/images/03442.png,dataset/train/labels/03442.png,dataset/train/ndsms/03442.tif,dataset/train/ndvis/03442.tif
dataset/train/edges/03443.png,dataset/train/images/03443.png,dataset/train/labels/03443.png,dataset/train/ndsms/03443.tif,dataset/train/ndvis/03443.tif
dataset/train/edges/03444.png,dataset/train/images/03444.png,dataset/train/labels/03444.png,dataset/train/ndsms/03444.tif,dataset/train/ndvis/03444.tif
dataset/train/edges/03445.png,dataset/train/images/03445.png,dataset/train/labels/03445.png,dataset/train/ndsms/03445.tif,dataset/train/ndvis/03445.tif
dataset/train/edges/03446.png,dataset/train/images/03446.png,dataset/train/labels/03446.png,dataset/train/ndsms/03446.tif,dataset/train/ndvis/03446.tif
dataset/train/edges/03447.png,dataset/train/images/03447.png,dataset/train/labels/03447.png,dataset/train/ndsms/03447.tif,dataset/train/ndvis/03447.tif
dataset/train/edges/03448.png,dataset/train/images/03448.png,dataset/train/labels/03448.png,dataset/train/ndsms/03448.tif,dataset/train/ndvis/03448.tif
dataset/train/edges/03449.png,dataset/train/images/03449.png,dataset/train/labels/03449.png,dataset/train/ndsms/03449.tif,dataset/train/ndvis/03449.tif
dataset/train/edges/03450.png,dataset/train/images/03450.png,dataset/train/labels/03450.png,dataset/train/ndsms/03450.tif,dataset/train/ndvis/03450.tif
dataset/train/edges/03451.png,dataset/train/images/03451.png,dataset/train/labels/03451.png,dataset/train/ndsms/03451.tif,dataset/train/ndvis/03451.tif
dataset/train/edges/03452.png,dataset/train/images/03452.png,dataset/train/labels/03452.png,dataset/train/ndsms/03452.tif,dataset/train/ndvis/03452.tif
dataset/train/edges/03453.png,dataset/train/images/03453.png,dataset/train/labels/03453.png,dataset/train/ndsms/03453.tif,dataset/train/ndvis/03453.tif
dataset/train/edges/03454.png,dataset/train/images/03454.png,dataset/train/labels/03454.png,dataset/train/ndsms/03454.tif,dataset/train/ndvis/03454.tif
dataset/train/edges/03455.png,dataset/train/images/03455.png,dataset/train/labels/03455.png,dataset/train/ndsms/03455.tif,dataset/train/ndvis/03455.tif
dataset/train/edges/03456.png,dataset/train/images/03456.png,dataset/train/labels/03456.png,dataset/train/ndsms/03456.tif,dataset/train/ndvis/03456.tif
dataset/train/edges/03457.png,dataset/train/images/03457.png,dataset/train/labels/03457.png,dataset/train/ndsms/03457.tif,dataset/train/ndvis/03457.tif
dataset/train/edges/03458.png,dataset/train/images/03458.png,dataset/train/labels/03458.png,dataset/train/ndsms/03458.tif,dataset/train/ndvis/03458.tif
dataset/train/edges/03459.png,dataset/train/images/03459.png,dataset/train/labels/03459.png,dataset/train/ndsms/03459.tif,dataset/train/ndvis/03459.tif
dataset/train/edges/03460.png,dataset/train/images/03460.png,dataset/train/labels/03460.png,dataset/train/ndsms/03460.tif,dataset/train/ndvis/03460.tif
dataset/train/edges/03461.png,dataset/train/images/03461.png,dataset/train/labels/03461.png,dataset/train/ndsms/03461.tif,dataset/train/ndvis/03461.tif
dataset/train/edges/03462.png,dataset/train/images/03462.png,dataset/train/labels/03462.png,dataset/train/ndsms/03462.tif,dataset/train/ndvis/03462.tif
dataset/train/edges/03463.png,dataset/train/images/03463.png,dataset/train/labels/03463.png,dataset/train/ndsms/03463.tif,dataset/train/ndvis/03463.tif
dataset/train/edges/03464.png,dataset/train/images/03464.png,dataset/train/labels/03464.png,dataset/train/ndsms/03464.tif,dataset/train/ndvis/03464.tif
dataset/train/edges/03465.png,dataset/train/images/03465.png,dataset/train/labels/03465.png,dataset/train/ndsms/03465.tif,dataset/train/ndvis/03465.tif
dataset/train/edges/03466.png,dataset/train/images/03466.png,dataset/train/labels/03466.png,dataset/train/ndsms/03466.tif,dataset/train/ndvis/03466.tif
dataset/train/edges/03467.png,dataset/train/images/03467.png,dataset/train/labels/03467.png,dataset/train/ndsms/03467.tif,dataset/train/ndvis/03467.tif
dataset/train/edges/03468.png,dataset/train/images/03468.png,dataset/train/labels/03468.png,dataset/train/ndsms/03468.tif,dataset/train/ndvis/03468.tif
dataset/train/edges/03469.png,dataset/train/images/03469.png,dataset/train/labels/03469.png,dataset/train/ndsms/03469.tif,dataset/train/ndvis/03469.tif
dataset/train/edges/03470.png,dataset/train/images/03470.png,dataset/train/labels/03470.png,dataset/train/ndsms/03470.tif,dataset/train/ndvis/03470.tif
dataset/train/edges/03471.png,dataset/train/images/03471.png,dataset/train/labels/03471.png,dataset/train/ndsms/03471.tif,dataset/train/ndvis/03471.tif
dataset/train/edges/03472.png,dataset/train/images/03472.png,dataset/train/labels/03472.png,dataset/train/ndsms/03472.tif,dataset/train/ndvis/03472.tif
dataset/train/edges/03473.png,dataset/train/images/03473.png,dataset/train/labels/03473.png,dataset/train/ndsms/03473.tif,dataset/train/ndvis/03473.tif
dataset/train/edges/03474.png,dataset/train/images/03474.png,dataset/train/labels/03474.png,dataset/train/ndsms/03474.tif,dataset/train/ndvis/03474.tif
dataset/train/edges/03475.png,dataset/train/images/03475.png,dataset/train/labels/03475.png,dataset/train/ndsms/03475.tif,dataset/train/ndvis/03475.tif
dataset/train/edges/03476.png,dataset/train/images/03476.png,dataset/train/labels/03476.png,dataset/train/ndsms/03476.tif,dataset/train/ndvis/03476.tif
dataset/train/edges/03477.png,dataset/train/images/03477.png,dataset/train/labels/03477.png,dataset/train/ndsms/03477.tif,dataset/train/ndvis/03477.tif
dataset/train/edges/03478.png,dataset/train/images/03478.png,dataset/train/labels/03478.png,dataset/train/ndsms/03478.tif,dataset/train/ndvis/03478.tif
